Address,Balance
0x2e7Ea705e2762bB3F52ef24cc3fbdC4c3ae81A8B,48.180578261145231234
0x2E96c79C9Daa599a9bB22d9833d0A947Df744b5A,702.0
0x2EBb9C8494a17C71588cd4E964EafB8708BaDca1,43.70809699478516712
0x2eC572D1E38820Cf177d044F429c33A5857ee219,38.803923277147862702
0x2Ef95E5368A7101177313225bE54014Da27ba672,38.352578885508080856
0x2F12b812480301566719F7808CE37e6f9c3d0136,702.0
0x2f30105A5634B07C994734b4dB396E9127d22A87,311.457355047735808303
0x2F400af9094953050Eaa9A399Cf8315346e48d73,57.604131653450138884
0x2f6e04b87c6511f0f154064Bf615C21398B85709,48.371609805859352811
0x2Fbd8b9631552A671F139d7Cdff1710137917Cdc,42.388669643939545511
0x2FbF3C84B5DBC8ebB68860F9c630fbB7A1F2324c,702.0
0x2fcF8be0bf001106C5b7D85E2E8B2383E3566De7,205.309384932439609421
0x2fda17187295538013Fd3197b175715f56E73360,40.197679223355710342
0x2FefEEfb0f4E6615CfEb100C5FcE08A8371085Ce,702.0
0x2fF5F63AC5336eDE1F3011D4f80464E66B4Fa803,702.0
0x2ff75e45bc24552e560Fb726EAdab8738777777B,35.152803490719283076
0x301B278820d72D0f210d408e0e7433f51D9d6D5F,67.475227056095243146
0x313E3abE84761C29E4e8c43FDEefb1842C7d62Ca,42.186584183589094093
0x314277Aa1E2473919fcBb0942aB4B67471A3305D,702.0
0x315603b39AA1465d74c69b29467DB3e0F58ffbc2,131.440662081900179707
0x31975D6760B7acc657108C16165f1B6Bb19f1215,46.93794582514461204
0x319be45Fa304D22463b519Ec492CF03bFF28e854,39.808119339734836981
0x31A4901fCAa366015d2872f4CcC3215CFa4792De,80.285712244770288291
0x31Ce9662D93f1A6c31E62337d2F144A93C8b571a,702.0
0x31Db660AEA4b1221de4dE4E16e21f4707AF0A264,43.802995576280503632
0x31Fcd86E83f44C80e2A95A51feC667B0812E5AC7,40.840927933020199885
0x3231cD483B2eE767Fd76c4E7D4735b86FbECda36,702.0
0x323E5a58d64231343bB0153380A1eAe402BDCDbE,47.933441928009307806
0x3295b65f938072eC32Ee0C2B6ABFa98B534E4C37,33.814041694426396887
0x32AcC22b9c5d4532265cFEcD79aAf16aCce1D5F7,48.947752237355292998
0x32EE9CB42Be9148B9b1434aCF848CB7a8A2d7be8,702.0
0x32F8CD9247F5D5BAAEbCE53F914350E86F1767e0,47.339228317637445734
0x32FE7505662EEA4Dbc552892190352B603319cfB,702.0
0x330793Af5be7492c62a4dAb51dD83f8d4f361b28,160.133276646640301916
0x336e6cF068e5432A5F8f6994e8be2e15f3BF6620,46.316105531905942295
0x33B363237Ba767a3E5C80E89F62ce6f2fc7bB86D,34.334515711570981215
0x33B4B960B208eF78D73448F4c25a6B34FE44D70e,421.610581470138951499
0x34081E24139b2cD505bC5A71ad28BEC3CAB4Abf7,57.516577673019401354
0x34204C209035475d01B9750361344F7362d2dC98,57.635131043177287994
0x345aeFB0d82D8d23d562dF83aC139b0bD97E761d,50.278278808613474975
0x346B16a17CA6Ee56eb2434429C2c6b00Ad3AB6FB,44.191980275545354819
